datetime_local,pm25,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,boundary_layer_height,hour,day_of_week,month,is_weekend,is_rush_hour,is_dry_season,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_6h_mean,pm25_roll_6h_std,pm25_roll_12h_mean,pm25_roll_12h_std,pm25_roll_24h_mean,pm25_roll_24h_std,pm25_roll_48h_mean,pm25_roll_48h_std,pm25_roll_72h_mean,pm25_roll_72h_std,is_raining,hours_since_last_rain,wind_u,wind_v,pm25_diff_1h,pm25_diff_24h,pressure_trend_3h,wind_condition_encoded
2025-05-10 17:00:00+07:00,88.30437405904134,29.7,74.0,0.1,1004.1,5.2,600.0,17,5,5,1,1,0,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,80.32912508646648,75.85458310445149,73.84745852152507,38.03195842107137,20.10404157638549,28.25120798746745,38.09862518310547,39.53045876820882,69.46575000551012,16.53218845227436,46.080534693267616,27.751400974841484,35.139366883370606,22.317331456625865,31.368737229870423,16.823466532719547,32.92838614682356,14.495880680546096,1,0,-1.2579938571182725,-5.045537776635181,7.97524897257486,60.05316607157389,-1.3999999999999773,2
2025-05-10 18:00:00+07:00,61.07904179890951,29.1,82.0,0.0,1005.0,2.0,115.0,18,5,5,1,1,0,-1.0,-1.8369701987210294e-16,0.8660254037844387,-0.4999999999999998,88.30437405904134,80.32912508646648,75.85458310445149,46.52487564086914,29.012458483378094,28.92633310953776,40.62904167175293,36.654208183288574,71.89144436518352,13.231141101784724,48.7527499695619,27.501223101441457,36.4790630787611,22.885960763409347,31.794778899186188,17.31473400203715,33.26761994704052,14.86538727659155,0,1,0.1743114854953157,-1.992389396183491,-27.22533226013183,32.15270868937175,0.7999999999999545,2
2025-05-10 19:00:00+07:00,44.439958254496254,28.7,84.0,0.0,1005.7,0.6,15.0,19,5,5,1,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,61.07904179890951,88.30437405904134,80.32912508646648,51.93408362070719,18.81804164250692,28.66254170735677,28.01845820744832,27.024916648864743,70.64242347081502,15.628454798279703,50.88790968722768,25.9147141747348,37.13645543489191,22.878270965083523,32.136893483499684,17.400551816683972,33.509495524896515,14.904011647417828,0,2,-0.4974225435330249,0.3355157420824481,-16.639083544413253,15.777416547139484,2.1000000000000227,1
2025-05-10 20:00:00+07:00,36.929333209991455,27.4,89.0,0.0,1006.7,1.6,45.0,20,5,5,1,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,44.439958254496254,61.07904179890951,88.30437405904134,73.84745852152507,7.472458163897197,24.214499950408936,33.513457934061684,38.714083671569824,64.48940258555943,20.59313092310713,53.3426492744022,22.61320609198869,37.66624015404118,22.71264858848925,32.20805755174822,17.41328181452315,33.48470732404126,14.896715914426933,0,3,1.5912350325892373,-0.1672455412282454,-7.510625044504799,12.71483325958252,2.6000000000000227,1
2025-05-10 21:00:00+07:00,46.503625551859535,27.1,91.0,0.0,1007.3,1.1,30.0,21,5,5,1,0,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,36.929333209991455,44.439958254496254,61.07904179890951,75.85458310445149,18.46816651026408,28.47766733169556,38.89324982961019,45.1989164352417,59.59757632679409,20.83807221642364,55.67893752786848,19.97719556967217,38.41732174654801,22.6936228166764,32.36660704596175,17.50982512906859,33.50282828399429,14.911952003619104,0,4,-0.1720779115442539,1.0864571746546516,9.57429234186808,18.02595822016397,2.2999999999999545,1
2025-05-10 22:00:00+07:00,37.36829217274984,27.0,91.0,0.0,1007.8,1.1,30.0,22,5,5,1,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,46.503625551859535,36.929333209991455,44.439958254496254,80.32912508646648,24.36883306503296,24.31458330154419,40.43620808919271,46.27204132080078,52.43743750784133,19.63601131121565,56.76222578684489,18.416511123398937,38.96122628284825,22.49649744764743,32.302692131035855,17.48532465636098,33.37916510138247,14.841318482474088,0,5,0.172077911544254,1.0864571746546516,-9.135333379109696,13.05370887120565,2.099999999999909,1
2025-05-10 23:00:00+07:00,35.374333222707115,26.9,94.0,0.0,1007.9,1.0,20.0,23,5,5,1,0,0,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,37.36829217274984,46.503625551859535,36.929333209991455,88.30437405904134,38.03195842107137,23.843916575113933,25.64675045013428,47.20687516530355,43.61576403511895,9.65034252441318,56.54075702031454,18.67637582447701,39.4416603098313,22.281712412725877,32.50535010546446,17.462897586218748,33.21482424106863,14.751283875979984,0,6,-0.7071067811865475,0.7071067811865476,-1.9939589500427248,11.530416647593182,1.1999999999999318,1
2025-05-11 00:00:00+07:00,44.44200007120768,26.5,95.0,0.2,1007.9,3.6,40.0,0,6,5,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,35.374333222707115,37.36829217274984,46.503625551859535,61.07904179890951,46.52487564086914,24.770999908447266,17.536791563034058,46.06991672515869,40.84292374716865,4.800631007474542,56.367184056176086,18.78727243817445,40.26128531661298,22.07947164072604,33.065875282718075,17.403916195278093,33.19221428754153,14.73253846465893,1,0,2.1665340833473725,-2.875087836170255,9.067666848500563,19.67100016276041,0.6000000000000227,2
2025-05-11 01:00:00+07:00,52.1030003229777,26.0,95.0,0.5,1006.6,0.5,15.0,1,6,5,1,0,0,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,44.44200007120768,35.374333222707115,37.36829217274984,44.439958254496254,51.93408362070719,23.175041675567627,19.32379158337911,41.51625029246012,42.120097425248886,6.622596499439238,56.38126044803195,18.78371191903413,41.46661692692174,21.894995727657054,33.74877546479305,17.496083687985518,33.33925248240983,14.868985378377827,1,0,0.3535533905932738,0.3535533905932738,7.6610002517700195,28.927958647410076,-1.1999999999999318,1
2025-05-11 02:00:00+07:00,52.34929180145264,25.7,96.0,0.0,1006.1,4.3,75.0,2,6,5,1,0,0,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,52.1030003229777,44.44200007120768,35.374333222707115,36.929333209991455,73.84745852152507,22.66029151280721,16.14533321062724,40.26183287302653,44.69009052382575,7.174358776354765,54.58974655469259,17.974174907587624,42.703658605615296,21.62327397294926,34.50302460210191,17.501428277191557,33.50713385641575,15.015760628717649,0,1,-0.1500678358207532,-4.297380556182112,0.2462914784749372,29.689000288645428,-1.7999999999999543,2
2025-05-11 03:00:00+07:00,54.8208335240682,25.5,97.0,0.0,1005.6,0.4,20.0,3,6,5,1,0,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,52.34929180145264,52.1030003229777,44.44200007120768,46.503625551859535,75.85458310445149,22.02179193496704,18.93275022506714,41.155833880106606,46.07629185252719,8.308680267722295,52.836934089660645,16.691784884521848,44.07028533849451,21.29327282018965,35.250693004164425,17.588467656199406,33.696925518137434,15.199038819621604,0,2,-0.3564026096753472,-0.1815961998958186,2.4715417226155623,32.79904158910116,-2.2999999999999545,0
2025-05-11 04:00:00+07:00,55.55329163869222,25.5,96.0,0.0,1005.7,2.6,60.0,4,6,5,1,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,54.8208335240682,52.34929180145264,52.1030003229777,37.36829217274984,80.32912508646648,19.20668029785156,24.41116682688396,36.85312493642172,49.10712509685093,7.797940812173117,50.77228130234612,14.350093594519016,45.5847274776962,20.733186470767507,35.899487271077106,17.753718515326806,33.95665005566897,15.412016396098002,0,3,1.6362330167295775,-2.0205794997881243,0.7324581146240234,36.34661134084067,-0.8999999999999773,2
2025-05-11 05:00:00+07:00,52.67866643269857,25.0,99.0,0.0,1006.6,5.5,115.0,5,6,5,1,0,0,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998,55.55329163869222,54.8208335240682,52.34929180145264,35.374333222707115,88.30437405904134,20.10404157638549,22.223541736602783,31.773583730061848,51.991180631849495,3.957248575264449,47.80347233348422,8.281345109949486,46.94200351337592,20.047488562795444,36.5339690355791,17.798714176919724,34.24699842653893,15.5664527646589,0,4,-5.062776693988422,-2.1490212066910046,-2.8746252059936523,32.57462485631308,0.5,2
2025-05-11 06:00:00+07:00,57.09512519836426,25.2,96.0,0.2,1007.3,5.8,245.0,6,6,5,1,0,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,52.67866643269857,55.55329163869222,54.8208335240682,44.44200007120768,61.07904179890951,29.012458483378094,31.72429132461548,36.513041496276855,54.10003481970893,2.033499865706185,47.47147928343879,7.7644813725865935,48.11211462650035,19.773168909994112,37.062528074615535,18.028079043550868,34.53286070017904,15.79594544759603,1,0,-4.692298567374695,-3.4091544632963435,4.416458765665688,28.082666714986164,1.6999999999999318,2
2025-05-11 07:00:00+07:00,55.06195799509684,25.7,92.0,0.0,1007.6,7.4,310.0,7,6,5,1,1,0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,57.09512519836426,52.67866643269857,55.55329163869222,52.1030003229777,44.439958254496254,18.81804164250692,32.22487465540568,40.17641639709473,54.59319443172879,1.7974158959898217,48.35664592848883,7.989663141646271,49.62227780785825,18.798614870256483,37.53830064419243,18.19823356348264,34.739604333484614,15.967335052991931,0,1,-7.180188374442374,-1.7902220274375396,-2.0331672032674177,36.24391635258992,1.8999999999999773,2
2025-05-11 08:00:00+07:00,46.94362513224284,27.5,85.0,0.0,1007.7,5.9,400.0,8,6,5,1,1,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,55.06195799509684,57.09512519836426,52.67866643269857,52.34929180145264,36.929333209991455,7.472458163897197,32.540374755859375,40.1107915242513,53.69224998686048,3.599003351285641,49.19117025534312,7.168351337433581,51.26690976487266,16.541876405691017,37.838368360367085,18.232783801499483,34.83450480026227,16.0199264254387,0,2,-5.256938492711371,-2.678543948463325,-8.118332862853997,39.47116696834565,1.1000000000000227,2
2025-05-11 09:00:00+07:00,44.21345901489258,28.8,79.0,0.0,1007.5,4.5,690.0,9,6,5,1,1,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,46.94362513224284,55.06195799509684,57.09512519836426,54.8208335240682,46.503625551859535,18.46816651026408,24.002416610717773,39.014623959859215,51.924354235331215,5.188162888209585,49.00032304392921,7.27608480277293,52.33963028589884,15.093837830311037,38.2594317437874,18.13959764754238,34.906710842693286,16.050719359376735,0,3,-4.482876141412855,-0.3922008423644607,-2.730166117350265,25.745292504628495,0.2000000000000454,2
2025-05-11 10:00:00+07:00,42.03758271535238,30.1,73.0,0.1,1007.4,1.5,945.0,10,6,5,1,0,0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,44.21345901489258,46.94362513224284,55.06195799509684,55.55329163869222,37.36829217274984,24.36883306503296,29.641291618347168,31.02191670735677,49.671736081441246,6.14359021908715,49.38943058914608,6.699486175295695,53.07582818799549,14.066162946477244,38.51768780830834,18.102495302594207,35.059706203915454,16.06566165402173,1,0,-1.4554435894139948,-0.3628828433995013,-2.1758762995401995,17.66874965031942,-0.2000000000000454,1
2025-05-11 11:00:00+07:00,51.94379234313965,31.0,68.0,0.1,1007.1,2.8,875.0,11,6,5,1,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,42.03758271535238,44.21345901489258,46.94362513224284,52.67866643269857,35.374333222707115,38.03195842107137,30.86270840962728,34.04716650644938,49.54925706651476,6.078636471524556,50.77021884918213,5.05368596619088,53.65548793474833,13.701172559007777,38.95687705692318,18.16843111322621,35.30827045164726,16.187757527612302,1,0,-2.748556113653459,-0.5342651870543251,9.90620962778727,13.911833922068276,-0.6000000000000227,2
2025-05-11 12:00:00+07:00,47.21491718292236,32.2,65.0,0.0,1006.2,3.8,1040.0,12,6,5,1,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,51.94379234313965,42.03758271535238,44.21345901489258,57.09512519836426,44.44200007120768,46.52487564086914,34.728875160217285,29.15041669209798,47.90255573060778,4.837114260704225,51.00129527515835,4.794790938224893,53.684239665667214,13.686274397531642,39.217002932396205,18.1959722410874,35.5591662917976,16.230906365785856,0,1,-3.44396959073927,-1.6059493946146572,-4.728875160217285,0.6900415420532227,-1.2999999999999543,2
2025-05-11 13:00:00+07:00,42.6796662012736,32.4,66.0,0.0,1005.0,4.5,1170.0,13,6,5,1,0,0,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,47.21491718292236,51.94379234313965,42.03758271535238,55.06195799509684,52.1030003229777,51.93408362070719,24.71999994913737,26.820666631062824,45.83884043163724,3.6730472661038367,50.21601743168301,5.338760857996341,53.29863893985748,13.866903888194637,39.59116264598237,18.075784453924022,35.77943017471719,16.218252541770624,0,2,-4.366330768241984,-1.0886485301985038,-4.535250981648765,-9.254417419433594,-2.3999999999999773,2
2025-05-11 14:00:00+07:00,36.998166720072426,32.8,63.0,0.0,1003.5,5.2,1350.0,14,6,5,1,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,42.6796662012736,47.21491718292236,51.94379234313965,46.94362513224284,52.34929180145264,73.84745852152507,19.75079194704692,27.014624913533527,44.181264029608826,5.057825350156997,48.93675700823466,6.4950937680494585,51.76325178146362,13.528660427567662,39.950482953753735,17.842921724749836,35.91809047758579,16.184904716173218,0,3,-4.821356043747294,-1.9479542857627423,-5.681499481201172,-36.84929180145264,-3.6000000000000227,2
2025-05-11 15:00:00+07:00,34.92887496948242,32.1,64.0,0.0,1002.2,7.6,825.0,15,6,5,1,0,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,36.998166720072426,42.6796662012736,47.21491718292236,44.21345901489258,54.8208335240682,75.85458310445149,21.644916534423828,22.285750071207683,42.6338333553738,6.311044335400278,47.27909379535251,7.340255807114147,50.05801394250658,12.925846957058583,40.227232087817455,17.654985238683484,36.093689434506274,16.103297147516354,0,4,-7.589584464134761,0.3977532674463729,-2.069291750590004,-40.92570813496907,-4.0,2
2025-05-11 16:00:00+07:00,26.28204202651977,28.6,78.0,2.1,1003.3,12.3,530.0,16,6,5,1,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,34.92887496948242,36.998166720072426,42.6796662012736,42.03758271535238,55.55329163869222,80.32912508646648,26.55229155222575,22.18879159291585,40.00790990723504,9.217365394956252,44.839822994338135,9.01355664337557,47.80605214834213,12.104666104154733,40.22160188936525,17.6594815007903,36.150540134973,16.060685200695694,1,0,-7.906287599144436,-9.422346650363428,-8.646832942962654,-54.04708305994671,-1.7000000000000457,2
2025-05-11 17:00:00+07:00,31.954041481018063,27.7,83.0,0.2,1003.5,4.6,300.0,17,6,5,1,1,0,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,26.28204202651977,34.92887496948242,36.998166720072426,51.94379234313965,52.67866643269857,88.30437405904134,28.25120798746745,38.09862518310547,36.6762847635481,7.491331986175436,43.11277091503143,9.354093071722811,45.45812162425784,8.965860741076638,40.29874425381422,17.614107657515518,36.06519869466623,16.0665120298598,1,0,-2.7038121605453767,-3.7214781741247576,5.671999454498295,-56.35033257802327,0.0,2
2025-05-11 18:00:00+07:00,34.93470843633016,27.9,84.0,0.0,1004.3,3.5,300.0,18,6,5,1,1,0,-1.0,-1.8369701987210294e-16,0.8660254037844387,-0.4999999999999998,31.954041481018063,26.28204202651977,34.92887496948242,47.21491718292236,57.09512519836426,61.07904179890951,28.92633310953776,40.62904167175293,34.62958330578274,5.430224089759077,41.26606951819526,8.490317646648837,44.368774400817024,8.564694908438335,40.42391873978906,17.552812778498176,35.98611073306313,16.05774281995375,0,1,-3.456909192082982,-0.5475206276408076,2.980666955312099,-26.144333362579346,2.099999999999909,2
2025-05-11 19:00:00+07:00,31.24970817565918,27.2,89.0,0.1,1005.3,3.6,250.0,19,6,5,1,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,34.93470843633016,31.954041481018063,26.28204202651977,42.6796662012736,55.06195799509684,44.439958254496254,28.66254170735677,28.01845820744832,32.72459030151367,3.802167790039373,39.28171536657545,7.7206302736093,43.81918064753214,8.973384622818774,40.477818041212025,17.519870066463,36.03098920484384,16.03966624742883,1,0,-3.0192140446035265,-1.9607005260540973,-3.685000260670982,-13.190250078837074,2.0,2
2025-05-11 20:00:00+07:00,29.701833089192707,26.4,95.0,2.9,1006.2,9.0,80.0,20,6,5,1,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,31.24970817565918,34.93470843633016,31.954041481018063,36.998166720072426,46.94362513224284,36.929333209991455,24.214499950408936,33.513457934061684,31.50853469636705,3.294943333916025,37.844899362987945,7.769318739835765,43.51803480916553,9.328895035307651,40.59213748160336,17.429159867546936,35.97804997088733,16.054375865810023,1,0,8.987665812791164,0.4710236061864945,-1.5478750864664723,-7.227500120798748,2.700000000000045,2
2025-05-11 21:00:00+07:00,28.31349976857503,25.6,95.0,3.5,1007.3,4.4,85.0,21,6,5,1,0,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,29.701833089192707,31.24970817565918,34.93470843633016,34.92887496948242,44.21345901489258,46.503625551859535,28.47766733169556,38.89324982961019,30.405972162882488,3.0165846128706204,36.51990275912815,7.938439763571707,42.76011290152868,9.802679177296309,40.58871732403835,17.43160362916061,35.831108997817395,16.075720576629447,1,0,4.160281732636994,1.4324998796114896,-1.3883333206176758,-18.190125783284504,3.0,2
2025-05-11 22:00:00+07:00,28.833250045776367,25.4,97.0,0.3,1007.8,4.4,120.0,22,6,5,1,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,28.31349976857503,29.701833089192707,31.24970817565918,26.28204202651977,42.03758271535238,37.36829217274984,24.31458330154419,40.43620808919271,30.83117349942525,2.44461823855944,35.41954170333015,8.018826648906684,42.40448614623811,10.155269412033732,40.68285621454319,17.353873826796857,35.669956802769946,16.08705957350311,1,0,3.810511776651529,-2.200000000000002,0.5197502772013358,-8.535042126973472,2.5,2
2025-05-11 23:00:00+07:00,21.35937484105428,25.5,96.0,0.3,1007.8,3.6,85.0,23,6,5,1,0,0,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,28.833250045776367,28.31349976857503,29.701833089192707,31.954041481018063,51.94379234313965,35.374333222707115,23.843916575113933,25.64675045013428,29.06539572609795,4.463789916952988,32.87084024482303,7.096761569835362,41.82052954700258,10.949028067639611,40.631094928416935,17.408786281624316,35.6104099193105,16.132554034439504,1,0,3.555678026142496,0.5631640741448312,-7.473875204722088,-14.014958381652836,1.599999999999909,2
2025-05-12 00:00:00+07:00,25.09683322906494,25.4,97.0,0.0,1007.4,3.3,90.0,0,0,5,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,21.35937484105428,28.833250045776367,28.31349976857503,34.93470843633016,47.21491718292236,44.44200007120768,24.770999908447266,17.536791563034058,27.425749858220417,3.59992020143584,31.027666582001576,5.783357350104849,41.01448092857997,11.448342817642493,40.63788312259647,17.402532789032417,35.71541049800537,16.037586170471098,0,1,-2.886245033560006,-1.5998717468129118,3.737458388010662,-19.34516684214274,0.1000000000000227,2
2025-05-12 01:00:00+07:00,28.267916838328045,25.2,96.0,0.0,1006.6,1.5,60.0,1,0,5,0,0,0,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,25.09683322906494,21.35937484105428,28.833250045776367,31.24970817565918,42.6796662012736,52.1030003229777,23.175041675567627,19.32379158337911,26.928784635331898,3.143306179672579,29.826687468422787,4.497053158097371,40.021352450052895,11.478397590722894,40.74398468848732,17.3090726448051,35.83963445987966,15.943193611076511,0,2,-0.8816778784387098,-1.213525491562421,3.1710836092631034,-23.83508348464965,-1.1999999999999318,1
2025-05-12 02:00:00+07:00,27.657958189646404,25.1,95.0,0.1,1006.2,3.3,85.0,2,0,5,0,0,0,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,28.267916838328045,25.09683322906494,21.35937484105428,29.701833089192707,36.998166720072426,52.34929180145264,22.66029151280721,16.14533321062724,26.588138818740845,2.882621293424596,29.04833675755395,3.913399733929896,38.99254688289431,11.431850826361998,40.8481027442548,17.212743662890702,35.99953202903271,15.799981495391698,1,0,-3.281922254715301,-0.3449439287832565,-0.6099586486816406,-24.691333611806236,-1.599999999999909,2
2025-05-12 03:00:00+07:00,26.6081665356954,25.1,96.0,0.1,1005.7,4.4,110.0,3,0,5,0,0,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,27.657958189646404,28.267916838328045,25.09683322906494,28.31349976857503,34.92887496948242,54.8208335240682,22.02179193496704,18.93275022506714,26.303916613260903,2.759940750676737,28.354944388071697,3.4911037270828214,37.817019091712105,11.181271901581397,40.943652215103306,17.118485197124347,36.10613503334699,15.708839785262532,1,0,-3.81051177665153,2.2,-1.0497916539510044,-28.2126669883728,-1.6999999999999318,2
2025-05-12 04:00:00+07:00,30.14606920878093,25.1,98.0,0.0,1005.9,3.6,145.0,4,0,5,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,26.6081665356954,27.657958189646404,28.267916838328045,28.833250045776367,26.28204202651977,55.55329163869222,19.20668029785156,24.41116682688396,26.522719807095,3.038543225457211,28.676946653260128,3.4605942209547957,36.75838482379913,10.61756236390408,41.17155615074767,16.894288274844303,36.18578645531778,15.6631784389267,0,1,-2.8750878361702545,2.1665340833473734,3.5379026730855294,-25.407222429911293,-0.7000000000000455,2
2025-05-12 05:00:00+07:00,31.99219449361165,25.0,99.0,0.4,1006.2,4.9,195.0,5,0,5,0,0,0,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998,30.14606920878093,26.6081665356954,27.657958189646404,21.35937484105428,31.954041481018063,52.67866643269857,20.10404157638549,22.223541736602783,28.294856415854564,2.4728905277968125,28.680126070976257,3.4638947130182878,35.896448493003845,10.09580473506876,41.41922600318989,16.664444287131772,36.32146218805402,15.582634268213988,1,0,-4.109485782932578,2.668731271573634,1.84612528483072,-20.68647193908692,0.0,2
2025-05-12 06:00:00+07:00,48.30512460072836,25.2,97.0,0.2,1006.6,7.7,235.0,6,0,5,0,0,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,31.99219449361165,30.14606920878093,26.6081665356954,25.09683322906494,34.93470843633016,57.09512519836426,29.012458483378094,31.72429132461548,32.16290497779847,8.136198378534456,29.79432741800944,6.488504964646376,35.53019846810235,9.430877352032653,41.82115654730134,16.591338080497486,36.55175153911114,15.636166381974146,1,0,-7.323135175472682,2.379430856687096,16.312930107116713,-8.790000597635895,0.8999999999999773,2
2025-05-12 07:00:00+07:00,43.25250085194906,25.8,93.0,0.0,1007.1,6.8,290.0,7,0,5,0,1,0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,48.30512460072836,31.99219449361165,30.14606920878093,28.267916838328045,31.24970817565918,55.06195799509684,18.81804164250692,32.22487465540568,34.6603356467353,8.959619016931722,30.7945601410336,7.5685135832870705,35.03813775380453,8.642631064365167,42.330207780831394,16.24170788548452,36.70491301406312,15.64719198502508,0,1,-5.947414008547891,3.2967054176750925,-5.052623748779304,-11.809457143147782,1.2000000000000457,2
2025-05-12 08:00:00+07:00,39.81698576609293,27.6,86.0,0.0,1007.7,7.9,370.0,8,0,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,43.25250085194906,48.30512460072836,31.99219449361165,27.657958189646404,29.701833089192707,46.94362513224284,7.472458163897197,32.540374755859375,36.68684024280972,8.417734728266105,31.63748953077528,7.987434044349853,34.741194446881615,8.332668031894881,43.00405210587713,15.414646894131586,36.80597705587192,15.643413779635456,0,2,-7.375285369327894,2.831106801407872,-3.435515085856132,-7.1266393661499166,1.5,2
2025-05-12 09:00:00+07:00,25.30183331171672,29.5,77.0,0.0,1007.6,6.9,605.0,9,0,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,39.81698576609293,43.25250085194906,48.30512460072836,26.6081665356954,28.31349976857503,44.21345901489258,18.46816651026408,24.002416610717773,36.46911803881327,8.74123093340023,31.38651732603709,8.147090478745374,33.95321004258262,8.292067651793483,43.14642016424074,15.213459116307307,36.82402451005247,15.629177631665636,0,3,-6.351483488821839,2.6960447865759893,-14.515152454376206,-18.911625703175854,1.0,2
2025-05-12 10:00:00+07:00,18.574736038843792,31.0,72.0,0.0,1007.4,5.1,990.0,10,0,5,0,0,0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,25.30183331171672,39.81698576609293,43.25250085194906,30.14606920878093,28.833250045776367,42.03758271535238,24.36883306503296,29.641291618347168,34.54056251049042,11.31333366655534,30.53164115879271,8.9390803003037,32.975591431061424,8.671907523585828,43.02570980952846,15.387608564914018,36.67032234922603,15.754721473751475,0,4,-5.022519540362261,0.8856057061013444,-6.727097272872928,-23.462846676508587,0.2999999999999545,2
2025-05-12 11:00:00+07:00,24.45004161198933,31.8,68.0,0.1,1007.3,5.3,1305.0,11,0,5,0,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,18.574736038843792,25.30183331171672,39.81698576609293,31.99219449361165,21.35937484105428,51.94379234313965,38.03195842107137,30.86270840962728,33.28353703022003,12.04824756850068,30.789196723037296,8.691888004906096,31.83001848393016,7.832601319982159,42.74275320933924,15.60473480953008,36.581257532592176,15.806058028059146,1,0,-5.248420764330322,-0.7376174350883472,5.875305573145539,-27.49375073115032,-0.4000000000000909,2
2025-05-12 12:00:00+07:00,27.850916703542072,32.3,64.0,0.0,1006.2,6.6,1430.0,12,0,5,0,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,24.45004161198933,18.574736038843792,25.30183331171672,48.30512460072836,25.09683322906494,47.21491718292236,46.52487564086914,34.728875160217285,29.874502380688984,9.591011566926309,31.018703679243725,8.56332822934372,31.02318513062265,7.146164737965578,42.35371239814493,15.740624761625387,36.485730331805016,15.838162548077417,0,1,-6.161630814881531,-2.3652284669989827,3.400875091552741,-19.36400047938029,-1.3999999999999773,2
2025-05-12 13:00:00+07:00,14.291500012079874,32.2,63.0,0.0,1004.5,7.6,1270.0,13,0,5,0,0,0,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,27.850916703542072,24.45004161198933,18.574736038843792,43.25250085194906,28.267916838328045,42.6796662012736,51.93408362070719,24.71999994913737,25.047668907377453,8.763637439249969,29.854002277056377,9.8284866864444,29.84034487273958,7.474750223451795,41.56949190629853,16.184603766347465,36.34089005490144,15.994191673317731,0,2,-7.046597294707584,-2.847010109960931,-13.559416691462198,-28.38816618919373,-2.8999999999999773,2
2025-05-12 14:00:00+07:00,18.21058320999145,31.8,63.0,0.0,1004.0,9.5,1015.0,14,0,5,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,14.291500012079874,27.850916703542072,24.45004161198933,39.81698576609293,27.657958189646404,36.998166720072426,73.84745852152507,19.75079194704692,21.446601814693874,5.192564317508721,29.0667210287518,10.383113531866934,29.057528893152877,7.673679500943125,40.41039033730825,15.811743853698584,36.31949826688678,16.017705696485194,0,3,-9.176295349746148,2.4587809284739497,3.9190831979115774,-18.78758351008097,-3.2999999999999545,2
