datetime_local,pm1,pm25,relativehumidity,temperature,um003,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,boundary_layer_height
2025-06-22T05:00:00Z,16.502155324166196,26.4713594080833,57.39543781538704,29.202342605187404,3350.709883481718,29.373604060913706,70.48730964467005,0.4421319796954315,1004.8109137055837,15.147461928934007,226.7005076142132,782.1573604060914
2025-06-22T06:00:00Z,16.497609448311895,26.472257694012015,57.39351958389412,29.20164996516684,3351.146888694182,29.38578680203046,70.41624365482234,0.4380710659898479,1004.8020304568528,15.183248730964465,227.2233502538071,784.238578680203
2025-06-22T07:00:00Z,16.493063572457597,26.47315597994073,57.391601352401196,29.20095732514628,3351.5838939066466,29.39796954314721,70.34517766497461,0.4340101522842639,1004.7931472081218,15.219035532994923,227.74619289340103,786.3197969543147
2025-06-22T08:00:00Z,16.4885176966033,26.474054265869448,57.38968312090827,29.20026468512572,3352.0208991191107,29.410152284263958,70.2741116751269,0.4299492385786803,1004.7842639593908,15.254822335025377,228.2690355329949,788.4010152284263
2025-06-22T09:00:00Z,16.483971820749,26.474952551798165,57.38776488941535,29.19957204510516,3352.4579043315753,29.42233502538071,70.20304568527919,0.42588832487309647,1004.7753807106599,15.290609137055835,228.79187817258884,790.4822335025381
2025-06-22T10:00:00Z,16.4794259448947,26.47585083772688,57.38584665792243,29.198879405084597,3352.8949095440394,29.434517766497464,70.13197969543147,0.42182741116751266,1004.7664974619289,15.326395939086293,229.31472081218274,792.5634517766497
2025-06-22T11:00:00Z,16.474880069040402,26.476749123655598,57.383928426429506,29.198186765064037,3353.331914756504,29.446700507614214,70.06091370558376,0.41776649746192906,1004.7576142131979,15.362182741116747,229.83756345177665,794.6446700507614
2025-06-22T12:00:00Z,16.470334193186105,26.477647409584314,57.38201019493658,29.197494125043477,3353.768919968968,29.458883248730963,69.98984771573603,0.41370558375634525,1004.748730964467,15.397969543147205,230.36040609137055,796.7258883248732
2025-06-22T13:00:00Z,16.465788317331807,26.47854569551303,57.38009196344366,29.196801485022917,3354.2059251814326,29.471065989847716,69.91878172588832,0.40964467005076144,1004.739847715736,15.433756345177663,230.88324873096445,798.8071065989848
2025-06-22T14:00:00Z,16.46124244147751,26.479443981441747,57.37817373195074,29.196108845002353,3354.6429303938967,29.48324873096447,69.84771573604061,0.4055837563451776,1004.730964467005,15.469543147208121,231.40609137055839,800.8883248730965
2025-06-22T15:00:00Z,16.456696565623208,26.480342267370464,57.376255500457816,29.195416204981793,3355.0799356063612,29.49543147208122,69.7766497461929,0.40152284263959404,1004.7220812182741,15.505329949238575,231.9289340101523,802.9695431472081
2025-06-22T16:00:00Z,16.45215068976891,26.48124055329918,57.374337268964894,29.194723564961233,3355.5169408188253,29.50761421319797,69.70558375634518,0.3974619289340102,1004.7131979695431,15.541116751269033,232.4517766497462,805.0507614213199
2025-06-22T17:00:00Z,16.447604813914612,26.482138839227897,57.37241903747197,29.194030924940673,3355.95394603129,29.51979695431472,69.63451776649747,0.3934010152284264,1004.7043147208121,15.576903553299491,232.9746192893401,807.1319796954315
2025-06-22T18:00:00Z,16.443058938060314,26.483037125156613,57.37050080597905,29.19333828492011,3356.390951243754,29.531979695431474,69.56345177664974,0.3893401015228426,1004.6954314720812,15.61269035532995,233.49746192893403,809.2131979695432
2025-06-22T19:00:00Z,16.438513062206013,26.48393541108533,57.36858257448613,29.19264564489955,3356.827956456218,29.544162436548223,69.49238578680203,0.385279187817259,1004.6865482233502,15.648477157360404,234.02030456852793,811.2944162436548
2025-06-22T20:00:00Z,16.433967186351715,26.484833697014047,57.36666434299321,29.19195300487899,3357.2649616686826,29.556345177664976,69.42131979695432,0.3812182741116752,1004.6776649746192,15.684263959390861,234.5431472081218,813.3756345177665
2025-06-22T21:00:00Z,16.429421310497418,26.485731982942763,57.36474611150029,29.19126036485843,3357.7019668811467,29.568527918781726,69.3502538071066,0.3771573604060914,1004.6687817258884,15.72005076142132,235.06598984771574,815.4568527918782
2025-06-22T22:00:00Z,16.42487543464312,26.48663026887148,57.362827880007366,29.190567724837866,3358.1389720936113,29.58071065989848,69.27918781725889,0.3730964467005078,1004.6598984771574,15.755837563451774,235.58883248730965,817.5380710659898
2025-06-22T23:00:00Z,16.420329558788822,26.487528554800196,57.36090964851444,29.189875084817306,3358.5759773060754,29.59289340101523,69.20812182741116,0.36903553299492375,1004.6510152284264,15.791624365482232,236.11167512690355,819.6192893401015
2025-06-23T00:00:00Z,16.41578368293452,26.488426840728913,57.35899141702152,29.189182444796746,3359.01298251854,29.60507614213198,69.13705583756345,0.36497461928934016,1004.6421319796955,15.82741116751269,236.63451776649745,821.7005076142132
2025-06-23T01:00:00Z,16.411237807080223,26.48932512665763,57.3570731855286,29.188489804776186,3359.449987731004,29.61725888324873,69.06598984771574,0.36091370558375635,1004.6332487309645,15.863197969543144,237.15736040609139,823.7817258883249
2025-06-23T02:00:00Z,16.406691931225925,26.490223412586346,57.355154954035676,29.187797164755622,3359.8869929434686,29.629441624365484,68.99492385786802,0.35685279187817254,1004.6243654822335,15.898984771573602,237.6802030456853,825.8629441624365
2025-06-23T03:00:00Z,16.402146055371627,26.491121698515062,57.35323672254275,29.187104524735062,3360.3239981559327,29.641624365482233,68.9238578680203,0.35279187817258895,1004.6154822335026,15.93477157360406,238.2030456852792,827.9441624365481
2025-06-23T04:00:00Z,16.39760017951733,26.49201998444378,57.35131849104983,29.186411884714502,3360.761003368397,29.653807106598986,68.85279187817258,0.34873096446700513,1004.6065989847716,15.970558375634514,238.7258883248731,830.0253807106599
2025-06-23T05:00:00Z,16.39305430366303,26.492918270372495,57.34940025955691,29.185719244693942,3361.1980085808614,29.665989847715736,68.78172588832487,0.3446700507614213,1004.5977157360406,16.006345177664972,239.248730964467,832.1065989847715
2025-06-23T06:00:00Z,16.38850842780873,26.493816556301212,57.347482028063986,29.18502660467338,3361.6350137933255,29.67817258883249,68.71065989847716,0.3406091370558375,1004.5888324873097,16.04213197969543,239.77157360406093,834.1878172588832
