datetime_local,target_pm25_h24,month,month_cos,pm25,pm25_lag_1,hours_since_last_rain,pm25_roll_72h_mean,pm25_roll_6h_mean,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_12h_std,wind_u,pm25_roll_72h_std,surface_pressure,wind_v,pm25_roll_48h_std,pm25_roll_24h_mean,pm25_roll_48h_mean,day_of_week,hour_cos,is_dry_season,temperature_2m,relative_humidity_2m,pm25_roll_24h_std,pm25_lag_12,pm25_lag_2
2025-07-14 11:00:00+07:00,29.52008310953776,7,-1.0,24.42954174677531,30.289083162943523,0,26.82722573203069,29.486743026309544,22.080166816711422,20.0694584051768,16.043291727701824,4.221843015474407,-3.457261466144301,12.549881683917858,1007.5,-7.765136389962108,11.780317586116016,31.246446179019085,30.325453158881928,0,-0.9659258262890682,0,31.4,72.0,8.97419995601384,38.62662585576376,29.618083477020264
2025-07-14 12:00:00+07:00,21.490583101908367,7,-1.0,28.253708124160767,24.42954174677531,0,27.08832237290012,29.266062405374317,18.259333451588947,17.40879209836324,9.454749981562296,4.146709764527095,-7.714505706319011,12.377734578155271,1007.7,-4.635342674190487,11.63036031941531,31.662878457042908,30.551388909419376,0,-1.0,0,26.7,89.0,8.568048571442207,30.0613751411438,30.289083162943523
2025-07-14 13:00:00+07:00,18.78654170036316,7,-1.0,24.79958327611288,28.253708124160767,0,27.28394158294908,27.822999940978157,22.4900000890096,26.030499776204422,10.71500015258789,3.417907215467378,-8.564871761393384,12.2256873849746,1006.9,-9.512253766110648,11.641891962789735,31.75911108983888,30.52574481566748,0,-0.9659258262890684,0,26.8,86.0,8.472986130702385,19.191791772842407,24.42954174677531
2025-07-14 14:00:00+07:00,19.132083257039387,7,-1.0,22.722458203633625,24.79958327611288,0,27.420370979993432,26.68540966510773,20.83024994532268,21.058833440144856,12.89954161643982,3.057075022615072,-5.412155363028605,12.11723467507526,1006.0,-6.683455268529946,11.615555133582896,31.837953100601837,30.56040366490682,0,-0.8660254037844388,0,28.8,80.0,8.375108734662088,20.602750062942505,28.253708124160767
2025-07-14 15:00:00+07:00,27.1392084757487,7,-1.0,26.16395823160808,22.722458203633625,0,27.60787039940004,26.10972212420569,28.13633346557617,21.13137515385945,12.664000034332275,3.076599964288944,-7.386672386353623,11.98945579196685,1004.9,-6.888183436631233,11.551169416782312,31.755770799186497,30.66524914569325,0,-0.7071067811865479,0,29.1,82.0,8.422553575437075,28.7357497215271,24.79958327611288
2025-07-14 16:00:00+07:00,20.55300013224284,7,-1.0,24.58724975585937,26.16395823160808,0,27.676406276998694,25.159416556358337,27.87241633733113,22.366875330607098,19.652666568756104,3.197775609969438,-6.860691263933351,11.957401649311654,1004.7,-9.10444481453914,11.52163880837934,31.61888885829184,30.71150694621934,0,-0.5000000000000004,0,28.0,82.0,8.51460120057166,27.27837483088176,22.722458203633625
2025-07-14 17:00:00+07:00,19.250333706537884,7,-1.0,25.432916800181072,24.58724975585937,1,27.597005234272395,25.326645731925968,41.89391644795736,25.64191675186157,31.149791876475017,3.1741065797021264,-3.2216167033768457,11.952992530058468,1004.8,-7.97378114927437,11.52363474926141,30.93301387296783,30.707152780559326,0,-0.2588190451025206,0,27.8,85.0,8.31150026574847,25.047208309173584,26.16395823160808
2025-07-14 18:00:00+07:00,21.34012492497762,7,-1.0,27.23458321889241,25.432916800181072,2,27.508060207521478,25.15679158104791,46.13779131571452,43.48095798492432,33.638625144958496,3.0996023817257377,-4.925291802605265,11.931209359248516,1005.0,-6.304086028853777,11.37813806179726,30.145380202266907,30.36868663960033,0,-1.8369701987210294e-16,0,27.5,87.0,7.679640425208888,29.577791849772137,24.58724975585937
2025-07-14 19:00:00+07:00,28.24904203414917,7,-1.0,26.737541993459065,27.23458321889241,3,27.361913804102823,25.47978470060561,43.37658373514811,64.93916670481364,37.260083039601646,2.3955381774264604,-4.548022477124858,11.874383986063185,1005.0,-2.5210100252809524,10.18173052059702,29.452086796363197,29.57281945811378,0,0.2588190451025203,0,27.0,90.0,7.167198982321447,33.45795806248983,25.432916800181072
2025-07-14 20:00:00+07:00,25.34250005086263,7,-1.0,30.05120833714803,26.737541993459065,4,27.08426622715261,26.70124305619133,43.12224960327149,50.902374903361,50.04183387756348,2.4545310032616645,-5.043268823083022,11.566326690096965,1006.3,-3.940233442084213,9.685040118674396,28.907460076941387,29.138420154651005,0,0.5000000000000001,0,26.2,92.0,6.553617673134932,29.5479998588562,27.23458321889241
2025-07-14 21:00:00+07:00,24.06204160054525,7,-1.0,27.043708324432373,30.05120833714803,5,26.90939296340501,26.84786807166205,46.84025001525879,56.86137549082438,39.63458331425985,2.28210879918104,-5.07532360740524,11.46867332037865,1007.0,-2.366662265747916,8.783329092150971,28.082604173156952,28.51721875535117,0,0.7071067811865474,0,26.2,93.0,5.330009899918886,29.618083477020264,26.737541993459065
